,date,team,formation,team_xGoals,team_xAssists,rolling_team_xGoals,rolling_team_xAssists
390,2021-02-06,napoli,"['spina', 'di lorenzo', 'maksimovic', 'manolas', 'mario rui', 'elmas', 'demme', 'zielinski', 'politano', 'petagna', 'lozano']",5.36,2.150000000000001,1.56,-0.9540000000000001
391,2021-02-06,sassuolo,"['consigli', 'muldur', 'marlon', 'ferrari', 'rogerio', 'locatelli', 'obiang', 'traoré', 'djuricic', 'boga', 'caputo']",0.4799999999999996,2.18,2.098,3.2299999999999995
392,2021-02-06,spezia,"['rovedel', 'vignali', 'terzi', 'chabot', 'marchizza', 'estevez', 'ricci', 'maggiore', 'verde', 'galabinov', 'gyasi']",0.32000000000000006,3.3299999999999996,0.834,0.4959999999999997
393,2021-02-06,torino,"['sirigu', 'izzo', 'nkoulou', 'bremer', 'singo', 'rincon', 'mandragora', 'lukic', 'ansaldi', 'zaza', 'belotti']",4.620000000000001,-2.66,4.232000000000001,-1.4159999999999997
394,2021-02-07,milan,,3.05,-1.5199999999999998,3.361999999999999,0.17600000000000007
395,2021-02-07,bologna,,-0.96,-1.6300000000000006,-0.13600000000000026,0.5319999999999999
396,2021-02-07,cagliari,,4.55,0.7800000000000005,5.066,1.1260000000000001
397,2021-02-07,lazio,,5.65,1.48,5.612,0.08799999999999981
398,2021-02-07,parma,,-1.8800000000000001,-2.4899999999999993,0.16600000000000054,-1.098
399,2021-02-07,udinese,,-1.2500000000000004,-4.930000000000001,-7.1659999999999995,-2.0119999999999996
400,2021-02-07,verona,,-1.0000000000000002,-2.2199999999999998,-0.06200000000000001,-4.965999999999999
401,2021-02-07,crotone,,1.08,1.8399999999999994,3.742,2.5100000000000002
402,2021-02-07,sampdoria,,4.5,1.76,3.972,4.289999999999999
403,2021-02-07,benevento,,-1.7800000000000005,-1.08,-2.404,-1.6460000000000001
404,2021-02-12,bologna,"['skorupski', 'tomiyasu', 'danilo', 'soumaoro', 'dijks', 'schouten', 'dominguez', 'skov olsen', 'soriano', 'sansone', 'barrow']",2.25,0.2499999999999996,-0.11400000000000014,0.29199999999999987
405,2021-02-12,benevento,"['montipò', 'depaoli', 'tuia', 'glik', 'barba', 'viola', 'schiattarella', 'hetemaj', 'insigne', 'caprari', 'lapadula']",-2.9700000000000015,-0.4099999999999999,-3.1660000000000004,-1.228
406,2021-02-13,milan,"['onnarumma', 'dalot', 'kjaer', 'romagnoli', 'theo hernandez', 'kessié', 'bennacer', 'salelemaekers', 'calhanoglu', 'leao', 'ibrahimovic']",-2.2600000000000002,-0.20999999999999996,4.607999999999999,0.202
407,2021-02-13,genoa,"['erin', 'goldaniga', 'radovanovic', 'criscito', 'zappacosta', 'strootman', 'behrami', 'zajc', 'czyborra', 'destro', 'pandev']",5.21,4.12,1.922,-0.34000000000000014
408,2021-02-13,juventus,"['zczesny', 'cuadrado', 'de ligt', 'chiellini', 'alex sandro', 'mckennie', 'bentancur', 'rabiot', 'chiesa', 'morata', 'ronaldo']",0.5299999999999998,-0.40000000000000036,1.334,-0.7099999999999997
409,2021-02-13,napoli,"['spina', 'di lorenzo', 'maksimovic', 'rrahmani', 'mario rui', 'zielinski', 'bakayoko', 'politano', 'insigne', 'lozano', 'osimhen']",2.5699999999999985,0.7700000000000001,2.376,-0.32799999999999996
410,2021-02-13,spezia,"['rovedel', 'vignali', 'chabot', 'erlic', 'bastoni', 'sena', 'saponara', 'maggiore', 'gyasi', 'agudelo', 'verde']",-2.1400000000000006,2.9299999999999997,0.994,1.0659999999999996
411,2021-02-13,torino,"['irigu', 'izzo', 'nkoulou', 'bremer', 'singo', 'lukic', 'mandragora', 'rincon', 'murru', 'zaza', 'belotti']",3.46,-2.2399999999999998,4.562,-1.8399999999999999
412,2021-02-14,fiorentina,,-2.19,-3.47,-2.074,-2.7060000000000004
413,2021-02-14,roma,"['pau lopez', 'mancini', 'cristante', 'ibanez', 'karsdorp', 'villar', 'veretout', 'spinazzola', 'mkhitarya', 'pellegrini', 'mayoral']",2.000000000000001,0.009999999999999787,-0.36599999999999977,-0.9799999999999998
414,2021-02-14,atalanta,,3.8799999999999986,3.5999999999999996,-2.8400000000000003,0.7239999999999999
415,2021-02-14,cagliari,,2.28,0.5800000000000002,4.7059999999999995,1.048
416,2021-02-14,inter,"['andanovic', 'skriniar', 'de vrij', 'bastoni', 'hakimi', 'barella', 'brozovic', 'gagliardini', 'perisic', 'lautaro', 'lukaku']",5.280000000000001,4.869999999999999,4.126,4.292
417,2021-02-14,lazio,"['eina', 'patric', 'acerbi', 'radu', 'lazzari', 'milinkovic', 'leiva', 'luis alberto', 'marusic', 'correa', 'immobile']",4.039999999999999,3.1499999999999995,5.542,0.46199999999999986
418,2021-02-14,udinese,"['musso', 'bonifazi', 'nuytinck', 'samir', 'stryger larsen', 'de paul', 'arslan', 'walace', 'zeegelaar', 'deulofeu', 'llorente']",-0.5700000000000001,-2.5999999999999996,-6.28,-3.1199999999999997
419,2021-02-14,sassuolo,,-0.35000000000000064,1.08,1.0639999999999998,3.1079999999999997
420,2021-02-14,crotone,,-3.23,-1.12,3.222,2.3899999999999997
421,2021-02-14,sampdoria,,3.39,0.9600000000000002,3.6760000000000006,3.9279999999999995
422,2021-02-15,parma,"['sepe', 'conti', 'osorio', 'alves', 'gagliolo', 'kucka', 'brugman', 'kurtic', 'karamoh', 'zirkzee', 'gervinho']",-3.62,-2.9,0.21000000000000035,-1.534
423,2021-02-15,verona,"['silvestri', 'lovato', 'gunter', 'magnani', 'lazovic', 'tameze', 'ilic', 'dimarco', 'barak', 'bessa', 'lasagna']",-6.45,-4.88,-0.05400000000000005,-4.263999999999999
424,2021-02-19,fiorentina,"['dragowski', 'milenkovic', 'pezzella', 'martinez quarta', 'venuti', 'bonaventura', 'pulgar', 'amrabat', 'biraghi', 'kouamé', 'vlahovic']",-8.02,-4.169999999999999,-2.514,-2.9520000000000004
425,2021-02-19,cagliari,"['cragno', 'ceppitelli', 'godin', 'rugani', 'zappa', 'nandez', 'marin', 'lyokogiannis', 'nainggolan', 'joao pedro', 'simeone']",3.4599999999999995,-0.6000000000000003,4.824,0.7800000000000001
426,2021-02-19,spezia,"['provedel', 'vignati', 'ismaili', 'chabot', 'marchizza', 'estevez', 'ricci', 'maggiore', 'gyasi', 'agudelo', 'saponara']",-2.9600000000000004,0.4999999999999999,0.06999999999999984,1.3599999999999994
427,2021-02-19,torino,"['sirigu', 'izzo', 'nkoulou', 'bremer', 'vojvoda', 'rincon', 'mandragora', 'lukic', 'ansaldi', 'zaza', 'belotti']",3.5600000000000005,-1.8999999999999997,4.338,-2.078
428,2021-02-20,bologna,"['skorupski', 'tomiyasu', 'soumaoro', 'danilo', 'dijks', 'schouten', 'svanberg', 'orsolini', 'soriano', 'sansone', 'barrow']",0.7499999999999996,0.21000000000000002,0.2939999999999999,0.18599999999999978
429,2021-02-20,genoa,"['perin', 'masiello', 'radovanovic', 'criscito', 'zappacosta', 'strootman', 'adelj', 'zajc', 'czyborra', 'destro', 'pandev']",4.7299999999999995,3.87,3.0679999999999996,0.7139999999999999
430,2021-02-20,lazio,"['reina', 'patric', 'acerbi', 'musacchio', 'marusic', 'milinkovic-savic', 'lucas leiva', 'luis alberto', 'lulic', 'correa', 'immobile']",5.010000000000001,-0.5200000000000002,4.93,1.2959999999999998
431,2021-02-20,verona,"['silvestri', 'cetin', 'gunter', 'lovato', 'faraoni', 'ilic', 'tameze', 'lazovic', 'barak', 'zaccagni', 'lasagna']",-5.449999999999999,-1.1,-1.27,-4.325999999999999
432,2021-02-20,sassuolo,"['consigli', 'muldur', 'marlon', 'peluso', 'rogerio', 'locatelli', 'obiang', 'berardi', 'traorè', 'djuricic', 'caputo']",3.88,0.9999999999999998,0.45199999999999985,2.606
433,2021-02-20,sampdoria,"['audero', 'bereszynski', 'tonelli', 'colley', 'augello', 'candreva', 'thorsby', 'ekdal', 'damsgaard', 'quagliarella', 'keita balde']",1.6599999999999997,3.0000000000000004,3.4879999999999995,3.3699999999999997
434,2021-02-21,milan,"['donnarumma', 'calabria', 'kjaer', 'romagnoli', 'hernandez', 'kessié', 'tonali', 'saelemaekers', 'calhanoglu', 'rebic', 'ibrahimovic']",-1.2899999999999991,-2.71,3.278,0.12400000000000004
435,2021-02-21,roma,,1.1500000000000001,0.7399999999999989,0.5140000000000005,-1.1079999999999999
436,2021-02-21,atalanta,,-1.6999999999999993,3.69,-1.7520000000000002,1.18
437,2021-02-21,inter,"['handanovic', 'skriniar', 'de vrij', 'bastoni', 'hakimi', 'barella', 'brozovic', 'eriksen', 'perisic', 'lautaro martinez', 'lukaku']",5.47,4.23,4.134,4.548
438,2021-02-21,parma,,-4.88,-4.94,-0.19799999999999968,-2.128
439,2021-02-21,napoli,,2.3899999999999997,-2.57,3.0419999999999994,0.10600000000000002
440,2021-02-21,udinese,,-1.75,-9.74,-5.174000000000001,-3.7039999999999997
441,2021-02-21,benevento,,-0.829999999999999,0.24,-3.1480000000000006,-1.21
442,2021-02-22,juventus,"['buffon', 'danilo', 'de ligt', 'demiral', 'alex sandro', 'chiesa', 'bentancur', 'ramsey', 'mckennie', 'kulusevski', 'ronaldo']",3.1500000000000004,-2.7299999999999995,1.2999999999999996,-0.836
443,2021-02-22,crotone,"['cordaz', 'pedro pereira', 'magallan', 'golemic', 'luperto', 'messias', 'petriccione', 'vulic', 'reca', 'ounas', 'di carmine']",3.0300000000000002,1.1799999999999997,1.832,1.6179999999999999
444,2021-02-27,bologna,"['skorupski', 'de silvestri', 'danilo', 'soumaoro', 'dijks', 'svanberg', 'dominguez', 'skov olsen', 'soriano', 'sansone', 'barrow']",2.3900000000000006,0.6599999999999999,0.6439999999999997,-0.11800000000000022
445,2021-02-27,juventus,"['szczesny', 'dragusin', 'emiral', 'de ligt', 'bernardeschi', 'chiesa', 'mckennie', 'rabiot', 'ramsey', 'kulusevski', 'ronaldo']",-0.4900000000000009,-5.64,1.4599999999999997,-1.27
446,2021-02-27,lazio,"['reina', 'patric', 'hoedt', 'acerbi', 'lazzari', 'milinkovic-savic', 'leiva', 'luis alberto', 'marusic', 'correa', 'immobile']",4.590000000000001,1.1799999999999997,5.112,1.3359999999999996
447,2021-02-27,parma,"['sepe', 'conti', 'osorio', 'gagliolo', 'pezzella', 'kucka', 'cyprien', 'kurtic', 'karamoh', 'cornelius', 'mihaila']",-5.079999999999999,-3.2099999999999995,-1.682,-2.8120000000000003
448,2021-02-27,verona,"['silvestri', 'magnani', 'gunter', 'lovato', 'faraoni', 'tameze', 'ilic', 'dimarco', 'barak', 'zaccagni', 'lasagna']",-2.9899999999999998,-3.18,-2.214,-3.595999999999999
449,2021-02-27,spezia,"['provedel', 'vignali', 'ismajli', 'erlic', 'bastoni', 'maggiore', 'ricci', 'estevez', 'gyasi', 'nzola', 'saponara']",-0.9200000000000007,3.27,-0.9240000000000002,1.2399999999999995
450,2021-02-28,milan,,2.040000000000001,-3.31,2.3219999999999996,-0.61
451,2021-02-28,fiorentina,,-5.7700000000000005,-4.7299999999999995,-3.526,-3.062
452,2021-02-28,roma,,0.5200000000000007,-2.1,1.0660000000000005,-0.2720000000000004
453,2021-02-28,atalanta,,3.379999999999999,3.57,-1.4560000000000002,1.802
454,2021-02-28,cagliari,,3.670000000000001,-1.0400000000000005,4.1,0.28800000000000014
455,2021-02-28,genoa,,5.549999999999999,-0.19000000000000017,3.444,1.6119999999999997
456,2021-02-28,inter,,8.780000000000001,1.8199999999999996,4.026000000000001,4.552
457,2021-02-28,napoli,,2.8900000000000006,0.52,3.5479999999999996,0.2160000000000001
458,2021-02-28,udinese,,-2.1799999999999997,-6.36,-3.5120000000000005,-4.444
459,2021-02-28,crotone,,0.22999999999999998,2.4899999999999998,1.4000000000000001,1.2299999999999998
460,2021-02-28,sampdoria,,3.3200000000000003,3.41,3.25,3.1879999999999997
461,2021-02-28,benevento,,-2.42,1.8399999999999999,-2.6420000000000003,-0.938
462,2021-03-02,juventus,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",,,1.4019999999999997,-2.476
463,2021-03-02,spezia,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",,,-1.2900000000000005,1.9759999999999998
464,2021-03-03,milan,"['donnarumma', 'kalulu', 'kjaer', 'romagnoli', 'theo hernandez', 'kessié', 'tonali', 'castillejo', 'brahim diaz', 'rebic', 'leao']",-1.61,-2.380000000000001,1.8680000000000003,-1.22
465,2021-03-03,fiorentina,"['dragowski', 'milenkovic', 'pezzella', 'martinez quarta', 'venuti', 'amrabat', 'pulgar', 'castrovilli', 'biraghi', 'ribery', 'vlahovic']",-3.0,-2.4800000000000004,-4.3919999999999995,-3.604
466,2021-03-03,roma,"['pau lopez', 'mancini', 'cristante', 'kumbulla', 'karsdorp', 'veretout', 'diawara', 'spinazzola', 'ellegrini', 'mkhitaryan', ' borja mayoral']",-0.13000000000000067,-1.96,1.6680000000000006,-0.2600000000000005
467,2021-03-03,atalanta,"['gollini', 'toloi', 'romero', 'djmsiti', 'mahele', 'pessina', 'freuler', 'gosens', 'malinovskyi', 'pasalic', 'muriel']",5.8900000000000015,1.8799999999999994,-0.026000000000000422,2.586
468,2021-03-03,bologna,,1.5799999999999998,0.76,0.9540000000000001,0.0019999999999997355
469,2021-03-03,cagliari,,2.0199999999999996,-0.81,3.7659999999999996,-0.10599999999999996
470,2021-03-03,genoa,,-1.0500000000000003,-0.5099999999999998,4.112,2.114
471,2021-03-03,napoli,,5.18,1.6800000000000002,3.3,0.08600000000000022
472,2021-03-03,udinese,"['musso', 'becao', 'bonifazi', 'nuytinck', 'stryger larsen', 'de paul', 'walace', 'arslan', 'zeegelaar', 'pereyra', 'nestorovski']",0.25,-0.06999999999999973,-2.572,-5.79
473,2021-03-03,verona,,-3.82,-3.170000000000001,-2.9720000000000004,-3.3019999999999996
474,2021-03-03,sassuolo,,3.37,1.5299999999999996,1.0119999999999998,2.084
475,2021-03-03,crotone,"['cordaz', 'magallan', 'golemic', 'luperto', 'pereira', 'zanellato', 'eduardo', 'reca', 'messias', 'ounas', 'di carmine']",2.2199999999999998,0.5600000000000004,0.9180000000000004,1.384
476,2021-03-03,sampdoria,,2.7799999999999994,4.279999999999999,2.912,2.686
477,2021-03-03,benevento,,-0.27999999999999997,0.4,-2.1000000000000005,-0.23600000000000004
478,2021-03-04,inter,"['handanovic', 'skriniar', 'de vrij', 'bastoni', 'hakimi', 'barella', 'brozovic', 'eriksen', 'perisic', 'sanchez', 'lukaku']",5.57,4.13,5.162000000000001,3.4879999999999995
479,2021-03-04,parma,"['sepe', 'busi', 'osorio', 'valenti', 'pezzella', 'hernani', 'brugman', 'kurtic', 'kucka', 'karamoh', 'mihaila']",-0.8799999999999993,-1.2299999999999998,-2.82,-2.992
480,2021-03-06,juventus,"['szczesny', 'cuadrado', 'demiral', 'danilo', 'alex sandro', 'ramsey', 'mckennie', 'rabiot', 'chiesa', 'kulusevski', 'ronaldo']",0.5599999999999983,-4.95,1.4725,-2.885
481,2021-03-06,lazio,"['reina', 'marusic', 'hoedt', 'acerbi', 'lulic', 'milinkovic-savic', 'lucas leiva', 'luis alberto', 'fares', 'correa', 'immobile']",3.09,-1.6,4.41,1.7139999999999997
482,2021-03-06,udinese,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",,,-1.1,-4.74
483,2021-03-06,sassuolo,"['consigli', 'toljan', 'marlon', 'ferrari', 'kyriakopoulos', 'locatelli', 'obiang', 'berardi', 'traorè', 'djuricic', 'caputo']",1.2900000000000005,0.13999999999999946,1.5939999999999999,1.7279999999999998
484,2021-03-06,spezia,"['zoet', 'ferrer', 'ismajli', 'erlic', 'marchizza', 'estevez', 'leo sena', 'maggiore', 'verde', 'nzola', 'gyasi']",1.1399999999999992,0.7000000000000001,-1.4250000000000005,2.5075
485,2021-03-06,benevento,"['montipò', 'tuia', 'glik', 'barba', 'foulon', 'hetemaj', 'ionita', 'viola', 'improta', 'caprari', 'lapadula']",-4.0,-0.3400000000000003,-1.656,0.19799999999999998
486,2021-03-07,milan,"['donnarumma', 'calabria', 'tomori', 'romagnoli', 'dalot', 'meité', 'kessié', 'saelemaekers', 'krunic', 'castillejo', 'leao']",-1.0799999999999998,-1.7100000000000002,-0.013999999999999568,-2.0260000000000002
487,2021-03-07,fiorentina,,-1.69,-2.4699999999999998,-4.612,-3.4939999999999998
488,2021-03-07,roma,"['pau lopez', 'mancini', 'cristante', 'smalling', 'karsdorp', 'diawara', 'pellegrini', 'spinazzola', 'pedro', 'el shaarawy', 'mayoral']",2.6500000000000004,-3.29,1.084,-0.3280000000000004
489,2021-03-07,bologna,"['korupski', 'de silvestri', 'danilo', 'soumaoro', 'mbaye', 'svanberg', 'poli', 'orsolini', 'soriano', 'sansone', 'palacio']",-1.3100000000000005,0.54,1.202,0.04999999999999973
490,2021-03-07,cagliari,,2.820000000000001,-1.7399999999999998,3.1959999999999997,-0.21800000000000005
491,2021-03-07,genoa,"['marchetti', 'masiello', 'radovanovic', 'criscito', 'ghiglione', 'strootman', 'badelj', 'zajc', 'zappacosta', 'pjaca', 'destro']",5.0200000000000005,3.1799999999999997,3.6639999999999993,2.1719999999999997
492,2021-03-07,parma,"['sepe', 'busi', 'osorio', 'valenti', 'pezzella', 'hernani', 'brugman', 'kurtic', 'kucka', 'karamoh', 'mihaila']",-0.5099999999999998,-0.8000000000000003,-3.268,-2.9539999999999997
493,2021-03-07,napoli,"['ospina', 'di lorenzo', 'rrahmani', 'koulibaly', 'ghoulam', 'fabian ruiz', 'demme', 'zielinski', 'politano', 'mertens', 'insigne']",6.840000000000002,5.97,3.678,0.5100000000000002
494,2021-03-07,verona,"['silvestri', 'agnani', 'gunter', 'ceccherini', 'araoni', 'tameze', 'veloso', 'lazovic', 'arak', 'zaccagni', 'asagna']",-5.32,0.96,-3.942,-2.91
495,2021-03-07,crotone,,2.589999999999999,1.6400000000000001,0.666,0.9899999999999999
496,2021-03-07,sampdoria,,4.13,1.91,3.13,2.682
497,2021-03-07,torino,,-0.5699999999999994,-2.1000000000000005,3.9520000000000004,-2.264
498,2021-03-08,atalanta,"['ello', 'toloi', 'romero', 'djmsiti', 'maehle', 'de roon', 'freuler', 'gosens', 'pessina', 'muriel', 'zapata']",2.5200000000000005,5.38,1.61,2.7399999999999998
499,2021-03-08,inter,"['handanovic', 'skriniar', 'de vrij', 'bastoni', 'hakimi', 'barella', 'brozovic', 'vidal', 'perisic', 'lukaku', 'lautaro']",1.9300000000000015,5.6899999999999995,5.570000000000001,4.044
500,2021-03-12,atalanta,"['iello', 'toloi', 'romero', 'djimsiti', 'maehle', 'de roon', 'freuler', 'gosens', 'pessina', 'ilicic', 'muriel']",5.93,0.6799999999999995,2.794,3.6239999999999997
501,2021-03-12,lazio,"['reina', 'patric', 'acerbi', 'radu', 'marusic', 'milinkovic', 'lucas leiva', 'luis alberto', 'fares', 'correa', 'immobile']",2.330000000000001,-0.6799999999999999,4.476,0.7379999999999999
502,2021-03-12,crotone,"['cordaz', 'magallan', 'golemic', 'luperto', 'pereira', 'petriccione', 'molina', 'reca', 'messias', 'ounas', 'simy']",4.390000000000001,4.959999999999999,0.9679999999999997,0.95
503,2021-03-12,spezia,"['zoet', 'vignali', 'ismajli', 'terzi', 'bastoni', 'estevez', 'sena', 'ricci', 'gyasi', 'nzola', 'verde']",1.6299999999999994,5.23,-1.2200000000000006,1.8499999999999996
504,2021-03-13,fiorentina,"['ragowski', 'milenkovic', 'pezzella', 'quarta', 'venuti', 'bonaventura', 'pulgar', 'borja valero', 'biraghi', 'ribery', 'vlahovic']",-5.89,-2.0,-4.1339999999999995,-3.464
505,2021-03-13,genoa,"['erin', 'goldaniga', 'radovanovic', 'criscito', 'zappacosta', 'strootman', 'badelj', 'zajc', 'czyborra', 'shomurodov', 'scamacca']",-0.4700000000000003,0.7700000000000002,3.8919999999999995,2.0940000000000003
506,2021-03-13,udinese,"['usso', 'becao', 'bonifazi', 'nuytinck', 'molina', 'de paul', 'wallace', 'arslan', 'stryger larsen', 'pereyra', 'llorente']",1.7000000000000006,3.7,-1.0625,-4.6925
507,2021-03-13,verona,"['ilvestri', 'magnani', 'gunter', 'ceccherini', 'faraoni', 'tameze', 'veloso', 'dimarco', 'barak', 'zaccagni', 'lasagna']",-3.919999999999999,-2.83,-4.806,-2.274
508,2021-03-13,sassuolo,"['consigli', 'muldur', 'chiriches', 'ferrari', 'rogerio', 'locatelli', 'm lopez', 'berardi', 'djuricic', 'defrel', 'caputo']",3.5499999999999994,1.1099999999999994,1.734,1.1859999999999997
509,2021-03-13,benevento,"['montipò', 'improta', 'tuia', 'glik', 'barba', 'hetemaj', 'schiattarella', 'viola', 'ionita', 'caprari', 'lapadula']",-3.41,-1.75,-2.1,0.3459999999999999
510,2021-03-14,milan,"['donnarumma', 'dalot', 'gabbia', 'tomori', 'theo', 'tonali', 'kessié', 'castillejo', 'calhanoglu', 'krunic', 'leao']",-2.4399999999999995,-1.5600000000000007,-0.8399999999999995,-2.064
511,2021-03-14,roma,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",,,1.2380000000000002,-1.3200000000000003
512,2021-03-14,bologna,,-0.6200000000000001,-0.3599999999999999,1.1320000000000001,0.4839999999999998
513,2021-03-14,cagliari,"['cragno', 'ceppitelli', 'godin', 'rugani', 'zappa', 'nainggolan', 'duncan', 'marin', 'nandez', 'simeone', 'joao pedro']",2.54,-2.17,2.85,-0.7220000000000001
514,2021-03-14,inter,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",,,5.406000000000001,4.148
515,2021-03-14,juventus,"['szczesny', 'cuadrado', 'de ligt', 'chiellini', 'danilo', 'mckennie', 'arthur', 'rabiot', 'hiesa', 'kulusevski', 'ronaldo']",5.769999999999998,-5.3,0.9374999999999993,-3.43
516,2021-03-14,parma,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",,,-2.9939999999999993,-2.6160000000000005
517,2021-03-14,napoli,"['ospina', 'di lorenzo', 'maksimovic', 'koulibaly', 'hysaj', 'fabian ruiz', 'demme', 'zielinski', 'politano', 'mertens', 'insigne']",7.6899999999999995,7.61,3.9739999999999993,1.274
518,2021-03-14,sampdoria,,5.6499999999999995,2.97,3.056,2.7119999999999997
519,2021-03-14,torino,"['sirigu', 'izzo', 'lyanco', 'bremer', 'vojvoda', 'gojak', 'mandragora', 'lukic', 'murru', 'verdi', 'sanabria']",2.6300000000000003,3.0300000000000002,2.7120000000000006,-2.3120000000000003
520,2021-03-17,sassuolo,"['consigli', 'muldur', 'marlon', 'ferrari', 'rogerio', 'locatelli', 'magnanelli', 'berardi', 'traorè', 'djuricic', 'caputo']",2.710000000000001,-0.5399999999999998,2.348,0.9719999999999998
521,2021-03-17,torino,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",,,2.7400000000000007,-1.174
522,2021-03-19,genoa,"['perin', 'masiello', 'radovanovic', 'criscito', 'zappacosta', 'zajc', 'badelj', 'strootman', 'czyborra', 'destro', 'shomurodov']",3.9899999999999993,1.0600000000000003,2.7559999999999993,1.424
523,2021-03-19,parma,"['sepe', 'conti', 'osorio', 'bani', 'pezzella', 'kurtic', 'brugman', 'kucka', 'man', 'pellè', 'mihaila']",-3.0599999999999996,-1.93,-2.8374999999999995,-2.5450000000000004
524,2021-03-20,bologna,,0.8300000000000005,0.77,0.5579999999999998,0.362
525,2021-03-20,cagliari,,3.8900000000000006,-1.2900000000000003,2.902,-1.272
526,2021-03-20,crotone,,4.88,3.54,2.492,2.1659999999999995
527,2021-03-20,spezia,,-2.77,0.010000000000000009,-0.27750000000000064,2.425
528,2021-03-21,milan,"['donnarumma', 'dalot', 'kjaer', 'tomori', 'theo hernandez', 'tonali', 'kessiè', 'saelemaekers', 'calhanoglu', 'brahim diaz', 'ibrahimovic']",-4.490000000000001,0.6600000000000001,-0.8759999999999994,-2.3340000000000005
529,2021-03-21,fiorentina,"['dragowski', 'caceres', 'milenkovic', 'pezzella', 'martinez quarta', 'eysseric', 'pulgar', 'castrovilli', 'bonaventura', 'ribery', 'vlahovic']",0.7199999999999998,-0.65,-4.874,-3.1699999999999995
530,2021-03-21,roma,"['pau lopez', 'mancini', 'cristante', 'ibanez', 'karsdorp', 'diawara', 'villar', 'spinazzola', 'pellegrini', 'el shaarawy', 'dzeko']",-4.6499999999999995,-1.6,1.0475,-1.6525000000000003
531,2021-03-21,atalanta,,6.74,4.609999999999999,3.2040000000000006,3.04
532,2021-03-21,juventus,"['szczesny', 'danilo', 'bonucci', 'de ligt', 'bernardeschi', 'chiesa', 'arthur', 'rabiot', 'kulusevski', 'morata', 'ronaldo']",3.5900000000000007,-2.4799999999999995,2.2474999999999987,-4.655
533,2021-03-21,lazio,,3.8400000000000003,-2.4899999999999993,3.8120000000000003,0.30599999999999977
534,2021-03-21,napoli,"['ospina', 'hysaj', 'maksimovic', 'koulibaly', 'mario rui', 'fabian ruiz', 'demme', 'politano', 'zielinski', 'insigne', 'mertens']",7.270000000000001,6.85,4.997999999999999,2.6420000000000003
535,2021-03-21,udinese,,-1.0299999999999994,-4.129999999999999,-0.4949999999999998,-3.1174999999999997
536,2021-03-21,verona,,-6.3100000000000005,-0.7400000000000005,-4.299999999999999,-1.864
537,2021-03-21,sampdoria,,4.32,6.200000000000001,3.508,3.114
538,2021-03-21,torino,,0.5099999999999999,-0.5799999999999998,2.2700000000000005,-0.8025
539,2021-03-21,benevento,"['montipò', 'tuia', 'barba', 'caldirola', 'improta', 'hetemaj', 'viola', 'ionita', 'foulon', 'lapadula', 'gaich']",-2.05,-2.66,-2.1879999999999997,0.07799999999999993
540,2021-04-03,milan,"['donnarumma', 'saelemaekers', 'kjaer', 'tomori', 'theo hernandez', 'kessiè', 'bennacer', 'castillejo', 'calhanoglu', 'rebic', 'ibrahimovic']",-4.080000000000001,-1.2399999999999995,-1.5159999999999996,-1.6600000000000001
541,2021-04-03,fiorentina,,-0.6399999999999997,-0.6600000000000004,-3.126,-2.466
542,2021-04-03,roma,"['au lopez', 'karsdorp', 'cristante', 'mancini', 'bruno peres', 'pellegrini', 'diawara', 'spinazzola', 'carles perez', 'pedro', 'mayoral']",1.1399999999999983,-6.59,-0.40249999999999986,-2.2375
543,2021-04-03,atalanta,"['gollini', 'toloi', 'romero', 'palomino', 'maehle', 'de roon', 'freuler', 'gosens', 'pessina', 'muriel', 'zapata']",2.55,6.419999999999999,4.892,3.2239999999999993
544,2021-04-03,bologna,"['ravaglia', 'tomiyasu', 'danilo', 'soumaoro', 'dijks', 'schouten', 'dominguez', 'skov olsen', 'soriano', 'sansone', 'barrow']",4.890000000000001,-0.5099999999999997,0.5740000000000001,0.4739999999999999
545,2021-04-03,cagliari,,2.6200000000000006,-1.63,2.9880000000000004,-1.41
546,2021-04-03,genoa,,3.7700000000000005,1.1800000000000002,2.6079999999999997,0.8620000000000001
547,2021-04-03,inter,"['handanovic', 'skriniar', 'ranocchia', 'bastoni', 'hakimi', 'barella', 'brozovic', 'eriksen', 'young', 'lautaro', 'lukaku']",3.2900000000000014,5.82,5.4375,3.9675000000000002
548,2021-04-03,juventus,"['szczesny', 'cuadrado', 'de ligt', 'chiellini', 'danilo', 'kulusevski', 'danilo', 'bentancur', 'chiesa', 'morata', 'cristiano ronaldo']",3.21,3.0300000000000002,2.357499999999999,-4.592499999999999
549,2021-04-03,lazio,"['reina', 'marusic', 'acerbi', 'radu', 'lazzari', 'milinkovic', 'leiva', 'pereira', 'lulic', 'correa', 'immobile']",-2.2199999999999998,6.360000000000001,3.7720000000000007,-0.8219999999999998
