,match_id,date,time,matchday,team,opponent,place,result,s_goals,c_goals,team_streak,opp_streak,team_last_five,opp_last_five,rank_team,rank_opponent,team_xGoals,team_xAssists,opp_xGoals,opp_xAssists,team_shots_total,opp_shots_total,team_ball_possession,opp_ball_possession,rolling_s_goals,rolling_c_goals,rolling_team_xGoals,rolling_team_xAssists,rolling_opp_xGoals,rolling_opp_xAssists,rolling_team_shots_total,rolling_opp_shots_total,rolling_team_ball_possession,rolling_opp_ball_possession
598,1494,2021-04-17,15,31,crotone,udinese,H,L,1,2,0,0,"[1, -1, -1, -1, -1]","[1, 0, -1, -1, -1]",20.0,12.0,8.18,2.2700000000000005,-5.7299999999999995,-4.4399999999999995,6,11,0.55,0.45,2.6,3.0,3.664,1.7539999999999996,1.114,0.12000000000000004,11.6,19.4,0.40800000000000003,0.592
599,1494,2021-04-17,15,31,udinese,crotone,A,W,2,1,0,0,"[1, 0, -1, -1, -1]","[1, -1, -1, -1, -1]",12.0,20.0,-5.7299999999999995,-4.4399999999999995,8.18,2.2700000000000005,11,6,0.45,0.55,1.0,1.2,-1.9720000000000002,-3.9099999999999993,1.8199999999999998,1.7280000000000002,11.8,14.0,0.45600000000000007,0.5439999999999999
600,1495,2021-04-17,15,31,sampdoria,verona,H,W,3,1,0,0,"[0, -1, 1, 0, -1]","[-1, -1, -1, 1, -1]",10.0,9.0,1.22,2.2199999999999993,-4.390000000000001,-4.59,12,19,0.49,0.51,1.0,1.6,4.566,4.044,1.89,0.18799999999999994,11.0,12.8,0.446,0.554
601,1495,2021-04-17,15,31,verona,sampdoria,A,L,1,3,0,0,"[-1, -1, -1, 1, -1]","[0, -1, 1, 0, -1]",9.0,10.0,-4.390000000000001,-4.59,1.22,2.2199999999999993,19,12,0.51,0.49,0.8,1.6,-4.715999999999999,-3.024,2.008,-0.4999999999999999,8.4,16.0,0.5199999999999999,0.48
602,1496,2021-04-17,18,31,sassuolo,fiorentina,H,W,3,1,1,0,"[1, -1, 0, -1, 1]","[0, 1, -1, 0, -1]",8.0,15.0,-1.3900000000000003,-2.0599999999999996,-0.9100000000000001,-1.5300000000000007,11,7,0.72,0.28,1.8,1.8,0.6259999999999998,0.6560000000000002,-0.02999999999999984,-1.7380000000000002,14.8,12.4,0.604,0.39599999999999996
603,1496,2021-04-17,18,31,fiorentina,sassuolo,A,L,1,3,0,1,"[0, 1, -1, 0, -1]","[1, -1, 0, -1, 1]",15.0,8.0,-0.9100000000000001,-1.5300000000000007,-1.3900000000000003,-2.0599999999999996,7,11,0.28,0.72,2.4,2.2,-2.436,-1.982,2.668,1.3939999999999997,8.6,12.2,0.406,0.594
604,1497,2021-04-17,20,31,cagliari,parma,H,W,4,3,0,0,"[0, -1, -1, -1, -1]","[0, 1, -1, 0, -1]",18.0,19.0,0.3399999999999993,-2.89,-4.07,-2.2,20,11,0.64,0.36,0.8,2.0,2.6940000000000004,-1.552,0.7019999999999993,0.7119999999999995,13.0,11.8,0.48,0.52
605,1497,2021-04-17,20,31,parma,cagliari,A,L,3,4,0,0,"[0, 1, -1, 0, -1]","[0, -1, -1, -1, -1]",19.0,18.0,-4.07,-2.2,0.3399999999999993,-2.89,11,20,0.36,0.64,1.8,2.0,-0.5239999999999994,-0.8440000000000001,-1.4680000000000002,-2.266,12.0,10.2,0.57,0.43
606,444,2021-04-18,12,31,milan,genoa,H,W,2,1,2.5,0,"[1, -1, 1, 0, 1]","[-1, 0, 1, 0, -1]",2.0,13.0,0.7999999999999997,0.72,2.1499999999999995,3.0300000000000002,17,12,0.53,0.47,1.8,1.0,0.05600000000000024,-1.1520000000000004,0.9460000000000003,1.324,12.2,11.0,0.534,0.466
607,444,2021-04-18,12,31,genoa,milan,A,L,1,2,0,2.5,"[-1, 0, 1, 0, -1]","[1, -1, 1, 0, 1]",13.0,2.0,2.1499999999999995,3.0300000000000002,0.7999999999999997,0.72,12,17,0.47,0.53,1.0,1.4,3.318,1.876,-1.6979999999999997,-1.1060000000000003,8.8,14.6,0.49400000000000005,0.506
608,445,2021-04-18,15,31,atalanta,juventus,H,W,1,0,4,2.5,"[-1, 1, 1, 1, 1]","[1, -1, 0, 1, 1]",4.0,3.0,5.03,6.06,-3.469999999999999,2.6900000000000004,14,11,0.45,0.55,2.2,1.2,2.532000000000001,4.516,-1.3419999999999994,-1.3860000000000001,16.2,6.8,0.54,0.45999999999999996
609,445,2021-04-18,15,31,juventus,atalanta,A,L,0,1,2.5,4,"[1, -1, 0, 1, 1]","[-1, 1, 1, 1, 1]",3.0,4.0,-3.469999999999999,2.6900000000000004,5.03,6.06,11,14,0.55,0.45,2.0,1.2,1.14,0.8,1.7879999999999996,0.4559999999999998,18.0,10.6,0.5940000000000001,0.406
610,446,2021-04-18,15,31,bologna,spezia,H,W,4,1,0,1,"[-1, 1, 1, -1, -1]","[0, -1, 1, -1, 1]",11.0,14.0,-4.270000000000001,-0.43999999999999995,0.47999999999999976,4.59,11,8,0.4,0.6,1.4,1.6,0.2759999999999999,-0.3339999999999998,3.7159999999999997,2.7539999999999996,14.2,15.4,0.5319999999999999,0.46799999999999997
611,446,2021-04-18,15,31,spezia,bologna,A,L,1,4,1,0,"[0, -1, 1, -1, 1]","[-1, 1, 1, -1, -1]",14.0,11.0,0.47999999999999976,4.59,-4.270000000000001,-0.43999999999999995,8,11,0.6,0.4,1.6,1.8,-1.0820000000000003,1.2899999999999998,3.38,1.8279999999999998,8.8,10.4,0.58,0.42000000000000004
612,447,2021-04-18,15,31,lazio,benevento,H,W,5,3,4,0,"[-1, 1, 1, 1, 1]","[0, -1, 1, 0, -1]",7.0,16.0,1.9000000000000004,-0.609999999999999,0.4000000000000006,-3.22,13,16,0.57,0.43,1.6,1.2,3.5379999999999994,-1.4819999999999993,-1.556,-0.7120000000000001,15.8,7.4,0.534,0.466
613,447,2021-04-18,15,31,benevento,lazio,A,L,3,5,0,4,"[0, -1, 1, 0, -1]","[-1, 1, 1, 1, 1]",16.0,7.0,0.4000000000000006,-3.22,1.9000000000000004,-0.609999999999999,16,13,0.43,0.57,1.0,1.6,-0.8759999999999998,-1.6179999999999999,-0.9859999999999995,-0.7299999999999999,8.8,15.0,0.346,0.654
614,448,2021-04-18,18,31,torino,roma,H,W,3,1,1.5,1.5,"[-1, 1, -1, 0, 1]","[1, -1, -1, 0, 1]",17.0,6.0,1.4199999999999995,2.3800000000000003,-0.5700000000000012,-3.579999999999999,27,9,0.49,0.51,1.4,1.4,0.10999999999999951,1.6939999999999997,2.724,1.4680000000000006,12.0,14.2,0.42000000000000004,0.5799999999999998
615,448,2021-04-18,18,31,roma,torino,A,L,1,3,1.5,1.5,"[1, -1, -1, 0, 1]","[-1, 1, -1, 0, 1]",6.0,17.0,-0.5700000000000012,-3.579999999999999,1.4199999999999995,2.3800000000000003,9,27,0.51,0.49,0.8,1.2,-1.8060000000000003,-2.25,2.6420000000000003,1.8180000000000003,14.2,9.8,0.4760000000000001,0.5239999999999999
616,449,2021-04-18,20,31,napoli,inter,H,D,1,1,1,13.0,"[1, 1, 1, -1, 1]","[1, 1, 1, 1, 1]",5.0,1.0,5.119999999999999,1.4599999999999993,6.880000000000001,2.85,12,10,0.56,0.44,2.0,1.0,6.478,3.586,1.262,1.1120000000000003,17.2,10.8,0.534,0.466
617,449,2021-04-18,20,31,inter,napoli,A,D,1,1,13.0,1,"[1, 1, 1, 1, 1]","[1, 1, 1, -1, 1]",1.0,5.0,6.880000000000001,2.85,5.119999999999999,1.4599999999999993,10,12,0.44,0.56,1.4,0.4,5.122000000000001,3.3200000000000003,0.2200000000000005,0.08000000000000007,10.8,10.8,0.47800000000000004,0.522
618,2542,2021-04-20,20,32,verona,fiorentina,H,L,1,2,0,0,"[-1, -1, 1, -1, -1]","[1, -1, 0, -1, -1]",9.0,16.0,-6.880000000000002,-5.760000000000001,-2.7700000000000005,-3.169999999999999,9,6,0.64,0.36,1.0,1.8,-4.5,-3.72,2.248,0.015999999999999924,10.0,16.2,0.514,0.48600000000000004
619,2542,2021-04-20,20,32,fiorentina,verona,A,W,2,1,0,0,"[1, -1, 0, -1, -1]","[-1, -1, 1, -1, -1]",16.0,9.0,-2.7700000000000005,-3.169999999999999,-6.880000000000002,-5.760000000000001,6,9,0.36,0.64,2.0,2.2,-1.9899999999999998,-1.6460000000000001,2.1480000000000006,1.21,9.0,12.8,0.38,0.62
620,2874,2021-04-21,18,32,milan,sassuolo,H,L,1,2,3.5,2,"[-1, 1, 0, 1, 1]","[-1, 0, -1, 1, 1]",2.0,8.0,2.0299999999999994,0.21999999999999997,1.0499999999999996,0.55,18,16,0.46,0.54,1.8,1.2,0.21200000000000013,-0.9360000000000002,2.47,2.152,13.4,11.2,0.548,0.45199999999999996
621,2874,2021-04-21,18,32,sassuolo,milan,A,W,2,1,2,3.5,"[-1, 0, -1, 1, 1]","[-1, 1, 0, 1, 1]",8.0,2.0,1.0499999999999996,0.55,2.0299999999999994,0.21999999999999997,16,18,0.54,0.46,1.8,1.6,-0.342,-0.3199999999999997,1.076,-1.814,13.6,11.2,0.666,0.33399999999999996
622,2875,2021-04-21,20,32,bologna,torino,H,D,1,1,1,2.5,"[1, 1, -1, -1, 1]","[1, -1, 0, 1, 1]",11.0,15.0,0.4200000000000008,0.02999999999999914,-2.8000000000000003,-1.1999999999999997,8,18,0.48,0.52,2.0,1.2,-0.3740000000000003,-0.2599999999999998,2.38,2.8579999999999997,13.2,14.2,0.49800000000000005,0.502
623,2875,2021-04-21,20,32,torino,bologna,A,D,1,1,2.5,1,"[1, -1, 0, 1, 1]","[1, 1, -1, -1, 1]",15.0,11.0,-2.8000000000000003,-1.1999999999999997,0.4200000000000008,0.02999999999999914,18,8,0.52,0.48,1.8,1.2,0.7239999999999994,1.486,0.9459999999999997,-0.03799999999999928,16.0,13.4,0.45599999999999996,0.544
624,2876,2021-04-21,20,32,crotone,sampdoria,H,L,0,1,0,1,"[-1, -1, -1, -1, -1]","[-1, 1, 0, -1, 1]",20.0,10.0,6.630000000000001,3.2300000000000004,4.49,2.319999999999999,7,14,0.41,0.59,2.0,3.0,4.768,1.8199999999999998,0.4040000000000001,-0.9579999999999999,9.2,18.0,0.43200000000000005,0.568
625,2876,2021-04-21,20,32,sampdoria,crotone,A,W,1,0,1,0,"[-1, 1, 0, -1, 1]","[-1, -1, -1, -1, -1]",10.0,20.0,4.49,2.319999999999999,6.630000000000001,3.2300000000000004,14,7,0.59,0.41,1.2,1.4,3.808,4.03,0.5019999999999996,-0.592,11.0,14.8,0.442,0.558
626,2877,2021-04-21,20,32,genoa,benevento,H,D,2,2,0,0,"[0, 1, 0, -1, -1]","[-1, 1, 0, -1, -1]",13.0,17.0,4.77,3.7099999999999995,-4.450000000000002,-2.1,13,8,0.63,0.37,1.2,1.6,2.7439999999999998,1.846,-1.3459999999999996,-0.8220000000000003,10.0,14.6,0.49399999999999994,0.506
627,2877,2021-04-21,20,32,benevento,genoa,A,D,2,2,0,0,"[-1, 1, 0, -1, -1]","[0, 1, 0, -1, -1]",17.0,13.0,-4.450000000000002,-2.1,4.77,3.7099999999999995,8,13,0.37,0.63,1.4,2.4,-0.9379999999999997,-2.322,-0.3999999999999996,-1.9739999999999995,11.0,15.4,0.378,0.622
628,2878,2021-04-21,20,32,juventus,parma,H,W,3,1,0,0,"[-1, 0, 1, 1, -1]","[1, -1, 0, -1, -1]",4.0,19.0,-2.989999999999998,-2.1500000000000004,-0.8100000000000002,-3.7100000000000004,16,9,0.64,0.36,1.4,1.2,-0.08799999999999972,1.3920000000000001,2.1179999999999994,2.026,18.2,11.0,0.6039999999999999,0.396
629,2878,2021-04-21,20,32,parma,juventus,A,L,1,3,0,0,"[1, -1, 0, -1, -1]","[-1, 0, 1, 1, -1]",19.0,4.0,-0.8100000000000002,-3.7100000000000004,-2.989999999999998,-2.1500000000000004,9,16,0.36,0.64,1.8,2.2,-1.5799999999999994,-1.0559999999999998,-0.7720000000000004,-2.2019999999999995,12.6,13.2,0.524,0.476
630,2879,2021-04-21,20,32,spezia,inter,H,D,1,1,0,13.5,"[-1, 1, -1, 1, -1]","[1, 1, 1, 1, 0]",14.0,1.0,-2.1700000000000004,-2.059999999999999,6.359999999999999,0.8699999999999998,1,20,0.36,0.64,1.6,2.4,-0.7800000000000001,1.0859999999999999,2.3839999999999995,1.6799999999999997,8.2,11.6,0.554,0.446
631,2879,2021-04-21,20,32,inter,spezia,A,D,1,1,13.5,0,"[1, 1, 1, 1, 0]","[-1, 1, -1, 1, -1]",1.0,14.0,6.359999999999999,0.8699999999999998,-2.1700000000000004,-2.059999999999999,20,1,0.64,0.36,1.4,0.6,5.5600000000000005,3.128,1.5980000000000003,0.017999999999999926,11.8,10.6,0.47800000000000004,0.522
632,2880,2021-04-21,20,32,udinese,cagliari,H,L,0,1,1,1,"[0, -1, -1, -1, 1]","[-1, -1, -1, -1, 1]",12.0,18.0,-3.39,2.73,-0.3900000000000001,-4.04,12,15,0.57,0.43,1.0,1.4,-2.854,-4.145999999999999,3.6,2.754,11.4,13.2,0.49000000000000005,0.51
633,2880,2021-04-21,20,32,cagliari,udinese,A,W,1,0,1,1,"[-1, -1, -1, -1, 1]","[0, -1, -1, -1, 1]",18.0,12.0,-0.3900000000000001,-4.04,-3.39,2.73,15,12,0.43,0.57,1.2,2.2,2.2520000000000002,-1.9920000000000002,-1.1140000000000003,-0.18600000000000047,15.2,11.6,0.51,0.49000000000000005
634,3127,2021-04-22,18,32,roma,atalanta,H,D,1,1,0,5,"[-1, -1, 0, 1, -1]","[1, 1, 1, 1, 1]",7.0,3.0,-4.760000000000001,2.140000000000001,1.6600000000000013,7.58,14,22,0.59,0.41,0.8,1.8,-1.7280000000000009,-2.8259999999999996,1.9220000000000002,1.6580000000000001,12.6,14.0,0.4720000000000001,0.528
635,3127,2021-04-22,18,32,atalanta,roma,A,D,1,1,5,0,"[1, 1, 1, 1, 1]","[-1, -1, 0, 1, -1]",3.0,7.0,1.6600000000000013,7.58,-4.760000000000001,2.140000000000001,22,14,0.41,0.59,2.4,1.0,3.892000000000001,5.374,-2.9739999999999993,-1.61,16.4,8.0,0.518,0.48200000000000004
636,3128,2021-04-22,20,32,napoli,lazio,H,W,5,2,1.5,5,"[1, 1, -1, 1, 0]","[1, 1, 1, 1, 1]",5.0,6.0,8.680000000000001,3.8400000000000003,0.94,-1.45,10,16,0.48,0.52,2.0,1.2,5.91,2.7359999999999998,2.4,1.9940000000000002,16.6,10.2,0.556,0.44400000000000006
637,3128,2021-04-22,20,32,lazio,napoli,A,L,2,5,5,1.5,"[1, 1, 1, 1, 1]","[1, 1, -1, 1, 0]",6.0,5.0,0.94,-1.45,8.680000000000001,3.8400000000000003,16,10,0.52,0.48,2.4,1.2,3.0980000000000003,-0.9839999999999993,-0.5999999999999999,-1.034,15.4,9.2,0.552,0.44800000000000006
638,3939,2021-04-24,15,33,genoa,spezia,H,W,2,0,0.5,0.5,"[1, 0, -1, -1, 0]","[1, -1, 1, -1, 0]",14.0,15.0,6.99,1.6799999999999997,2.4699999999999998,2.08,10,9,0.34,0.66,1.4,1.8,3.252,1.968,-2.09,-0.64,10.4,14.4,0.506,0.49400000000000005
639,3939,2021-04-24,15,33,spezia,genoa,A,L,0,2,0.5,0.5,"[1, -1, 1, -1, 0]","[1, 0, -1, -1, 0]",15.0,14.0,2.4699999999999998,2.08,6.99,1.6799999999999997,9,10,0.66,0.34,1.6,2.0,-0.7520000000000002,0.596,2.4159999999999995,1.0899999999999999,7.0,12.8,0.52,0.4800000000000001
640,3940,2021-04-24,18,33,parma,crotone,H,L,3,4,0,0,"[-1, 0, -1, -1, -1]","[-1, -1, -1, -1, -1]",19.0,20.0,2.4300000000000006,-3.41,7.67,2.91,14,13,0.57,0.43,1.6,2.8,-1.9959999999999993,-1.7759999999999998,-0.7219999999999998,-1.7919999999999994,13.0,12.2,0.514,0.48600000000000004
641,3940,2021-04-24,18,33,crotone,parma,A,W,4,3,0,0,"[-1, -1, -1, -1, -1]","[-1, 0, -1, -1, -1]",20.0,19.0,7.67,2.91,2.4300000000000006,-3.41,13,14,0.43,0.57,1.6,2.6,5.340000000000001,1.832,0.476,0.023999999999999844,9.4,15.8,0.44000000000000006,0.5599999999999999
642,3941,2021-04-24,20,33,sassuolo,sampdoria,H,W,1,0,3,2,"[0, -1, 1, 1, 1]","[1, 0, -1, 1, 1]",8.0,9.0,3.8999999999999995,0.10000000000000042,3.07,3.8799999999999994,16,11,0.66,0.34,1.8,1.2,-0.7140000000000001,-1.272,1.326,-1.492,14.0,10.4,0.672,0.328
643,3941,2021-04-24,20,33,sampdoria,sassuolo,A,L,0,1,2,3,"[1, 0, -1, 1, 1]","[0, -1, 1, 1, 1]",9.0,8.0,3.07,3.8799999999999994,3.8999999999999995,0.10000000000000042,11,16,0.34,0.66,1.2,0.8,3.7640000000000002,3.2079999999999997,1.8059999999999998,0.12200000000000015,10.2,14.2,0.446,0.554
644,4864,2021-04-25,12,33,benevento,udinese,H,L,2,4,0.5,0,"[1, 0, -1, -1, 0]","[-1, -1, -1, 1, -1]",17.0,12.0,-1.8999999999999992,-0.16999999999999993,-1.1099999999999994,-3.179999999999999,21,9,0.57,0.43,1.6,2.0,-2.268,-2.7079999999999997,1.1580000000000001,-0.6299999999999997,9.2,15.8,0.332,0.6679999999999999
645,4864,2021-04-25,12,33,udinese,benevento,A,W,4,2,0,0.5,"[-1, -1, -1, 1, -1]","[1, 0, -1, -1, 0]",12.0,17.0,-1.1099999999999994,-3.179999999999999,-1.8999999999999992,-0.16999999999999993,9,21,0.43,0.57,0.8,1.4,-3.386,-2.9979999999999993,3.0759999999999996,1.3260000000000005,12.0,14.0,0.518,0.48200000000000004
646,4865,2021-04-25,15,33,fiorentina,juventus,H,D,1,1,1,1,"[-1, 0, -1, -1, 1]","[0, 1, 1, -1, 1]",13.0,3.0,-5.551115123125783e-17,0.7700000000000002,-6.029999999999999,0.7299999999999995,12,9,0.32,0.68,1.6,2.2,-1.9400000000000002,-1.6780000000000002,0.3319999999999997,0.09199999999999982,8.0,11.2,0.372,0.628
647,4865,2021-04-25,15,33,juventus,fiorentina,A,D,1,1,1,1,"[0, 1, 1, -1, 1]","[-1, 0, -1, -1, 1]",3.0,13.0,-6.029999999999999,0.7299999999999995,-5.551115123125783e-17,0.7700000000000002,9,12,0.68,0.32,2.0,1.2,-1.3299999999999994,1.4940000000000002,2.3379999999999996,1.6599999999999997,17.2,11.4,0.5860000000000001,0.41400000000000003
648,4866,2021-04-25,15,33,inter,verona,H,W,1,0,14.0,0,"[1, 1, 1, 0, 0]","[-1, 1, -1, -1, -1]",1.0,10.0,4.75,0.46000000000000013,-7.670000000000001,-5.8999999999999995,12,12,0.49,0.51,1.2,0.6,5.168000000000001,2.512,1.4940000000000002,-1.0779999999999998,13.2,9.4,0.46799999999999997,0.532
649,4866,2021-04-25,15,33,verona,inter,A,L,0,1,0,14.0,"[-1, 1, -1, -1, -1]","[1, 1, 1, 0, 0]",10.0,1.0,-7.670000000000001,-5.8999999999999995,4.75,0.46000000000000013,12,12,0.51,0.49,0.8,1.6,-4.587999999999999,-4.642,1.004,-1.1819999999999997,9.2,14.0,0.524,0.476
650,4867,2021-04-25,18,33,cagliari,roma,H,W,3,2,2,0.5,"[-1, -1, -1, 1, 1]","[-1, 0, 1, -1, 0]",18.0,7.0,-0.3200000000000003,-1.9300000000000002,0.47000000000000064,-2.6799999999999997,11,17,0.28,0.72,1.2,1.6,1.4980000000000002,-2.442,-2.326,0.41399999999999954,15.8,12.0,0.496,0.504
651,4867,2021-04-25,18,33,roma,cagliari,A,L,2,3,0.5,2,"[-1, 0, 1, -1, 0]","[-1, -1, -1, 1, 1]",7.0,18.0,0.47000000000000064,-2.6799999999999997,-0.3200000000000003,-1.9300000000000002,17,11,0.72,0.28,1.0,1.6,-2.032000000000001,-1.5579999999999998,2.0000000000000004,3.196,11.2,17.0,0.4720000000000001,0.5279999999999999
652,4868,2021-04-25,20,33,atalanta,bologna,H,W,5,0,5.5,1.5,"[1, 1, 1, 1, 0]","[1, -1, -1, 1, 0]",4.0,11.0,1.8500000000000005,4.199999999999999,-2.360000000000001,0.6200000000000006,25,8,0.56,0.44,2.0,1.0,2.984000000000001,6.1259999999999994,-3.464,-1.2599999999999998,18.0,9.4,0.506,0.49400000000000005
653,4868,2021-04-25,20,33,bologna,atalanta,A,L,0,5,1.5,5.5,"[1, -1, -1, 1, 0]","[1, 1, 1, 1, 0]",11.0,4.0,-2.360000000000001,0.6200000000000006,1.8500000000000005,4.199999999999999,8,25,0.44,0.56,1.6,1.2,-0.3120000000000001,-0.1859999999999999,0.8780000000000001,1.3319999999999996,12.8,14.2,0.508,0.492
654,59469,2021-04-26,18,33,torino,napoli,H,L,0,2,3.0,2.5,"[-1, 0, 1, 1, 0]","[1, -1, 1, 0, 1]",16.0,5.0,0.5199999999999996,-0.8699999999999999,7.920000000000001,3.84,15,25,0.47,0.53,1.4,1.0,0.007999999999999296,1.524,0.44799999999999984,-1.0939999999999999,15.2,12.2,0.4619999999999999,0.538
655,59469,2021-04-26,18,33,napoli,torino,A,W,2,0,2.5,3.0,"[1, -1, 1, 0, 1]","[-1, 0, 1, 1, 0]",5.0,16.0,7.920000000000001,3.84,0.5199999999999996,-0.8699999999999999,25,15,0.53,0.47,2.6,1.6,5.912000000000001,2.12,3.5300000000000002,2.104,16.4,11.8,0.556,0.44399999999999995
656,59470,2021-04-26,20,33,lazio,milan,H,W,3,0,0,0,"[1, 1, 1, 1, -1]","[1, 0, 1, 1, -1]",6.0,2.0,1.830000000000001,-1.7200000000000002,0.6,-0.7500000000000004,14,16,0.4,0.6,2.2,1.8,2.46,-0.7559999999999993,0.3820000000000004,-0.9,13.6,10.0,0.53,0.4699999999999999
657,59470,2021-04-26,20,33,milan,lazio,A,L,0,3,0,0,"[1, 0, 1, 1, -1]","[1, 1, 1, 1, -1]",2.0,6.0,0.6,-0.7500000000000004,1.830000000000001,-1.7200000000000002,16,14,0.6,0.4,2.0,1.4,0.37999999999999995,-0.5800000000000003,1.0880000000000003,1.1200000000000003,14.4,11.4,0.53,0.4699999999999999
658,59471,2021-05-01,15,34,verona,spezia,H,D,1,1,0,0,"[1, -1, -1, -1, -1]","[-1, 1, -1, 0, -1]",10.0,15.0,-5.060000000000001,-7.08,-1.6900000000000004,2.7899999999999996,8,13,0.46,0.54,0.8,1.4,-5.276000000000001,-4.597999999999999,2.41,-1.5239999999999994,11.0,13.2,0.524,0.476
659,59471,2021-05-01,15,34,spezia,verona,A,D,1,1,0,0,"[-1, 1, -1, 0, -1]","[1, -1, -1, -1, -1]",15.0,10.0,-1.6900000000000004,2.7899999999999996,-5.060000000000001,-7.08,13,8,0.54,0.46,1.2,2.2,-0.024000000000000375,1.366,3.0779999999999994,1.4859999999999995,6.4,12.2,0.5439999999999999,0.45600000000000007
660,59472,2021-05-01,18,34,crotone,inter,H,L,0,2,1,15.0,"[-1, -1, -1, -1, 1]","[1, 1, 0, 0, 1]",20.0,1.0,7.74,2.8200000000000003,4.950000000000001,4.209999999999999,6,23,0.38,0.62,2.0,2.6,6.638,1.9380000000000002,0.8480000000000001,-0.8500000000000002,8.6,14.4,0.43200000000000005,0.568
661,59472,2021-05-01,18,34,inter,crotone,A,W,2,0,15.0,1,"[1, 1, 0, 0, 1]","[-1, -1, -1, -1, 1]",1.0,20.0,4.950000000000001,4.209999999999999,7.74,2.8200000000000003,23,6,0.62,0.38,1.2,0.6,5.264,1.98,-0.7800000000000002,-2.004,12.8,9.4,0.47800000000000004,0.522
662,59473,2021-05-01,20,34,milan,benevento,H,W,2,0,0,0,"[0, 1, 1, -1, -1]","[0, -1, -1, 0, -1]",5.0,18.0,-0.71,3.2799999999999994,-1.9299999999999993,-0.77,20,13,0.56,0.44,1.4,1.6,0.616,-0.5340000000000003,1.5820000000000003,0.9080000000000004,15.0,12.8,0.5279999999999999,0.472
663,59473,2021-05-01,20,34,benevento,milan,A,L,0,2,0,0,"[0, -1, -1, 0, -1]","[0, 1, 1, -1, -1]",18.0,5.0,-1.9299999999999993,-0.77,-0.71,3.2799999999999994,13,20,0.44,0.56,1.8,2.8,-2.266,-2.3660000000000005,0.29200000000000015,-0.7339999999999995,12.0,13.4,0.392,0.6079999999999999
664,59474,2021-05-02,12,34,lazio,genoa,H,W,4,3,1,1.5,"[1, 1, 1, -1, 1]","[0, -1, -1, 0, 1]",6.0,13.0,3.709999999999998,-0.5300000000000002,1.1699999999999995,1.2400000000000002,20,9,0.51,0.49,2.6,1.8,2.1580000000000004,-0.9439999999999994,1.1940000000000002,-0.29400000000000004,13.2,10.8,0.51,0.48999999999999994
665,59474,2021-05-02,12,34,genoa,lazio,A,L,3,4,1.5,1,"[0, -1, -1, 0, 1]","[1, 1, 1, -1, 1]",13.0,6.0,1.1699999999999995,1.2400000000000002,3.709999999999998,-0.5300000000000002,9,20,0.49,0.51,1.4,1.6,3.8519999999999994,2.0919999999999996,-0.6060000000000002,0.15399999999999986,10.6,13.8,0.48600000000000004,0.514
666,59475,2021-05-02,15,34,sassuolo,atalanta,H,D,1,1,4,6.5,"[-1, 1, 1, 1, 1]","[1, 1, 1, 0, 1]",8.0,2.0,3.480000000000001,-1.9300000000000002,-2.1400000000000023,3.3499999999999996,11,10,0.63,0.37,1.6,0.8,0.019999999999999928,-1.1139999999999999,2.216,-0.29200000000000015,14.6,10.4,0.6659999999999999,0.33399999999999996
667,59475,2021-05-02,15,34,atalanta,sassuolo,A,D,1,1,6.5,4,"[1, 1, 1, 0, 1]","[-1, 1, 1, 1, 1]",2.0,8.0,-2.1400000000000023,3.3499999999999996,3.480000000000001,-1.9300000000000002,10,11,0.37,0.63,2.6,1.0,3.810000000000001,6.531999999999999,-3.0900000000000003,0.08800000000000044,19.8,10.4,0.52,0.48
668,59476,2021-05-02,15,34,napoli,cagliari,H,D,1,1,3.5,3,"[-1, 1, 0, 1, 1]","[-1, -1, 1, 1, 1]",3.0,17.0,2.469999999999999,0.6100000000000008,-2.920000000000001,-1.19,19,14,0.56,0.44,2.2,1.0,6.768000000000001,2.7640000000000002,2.646,1.9300000000000004,16.2,13.2,0.536,0.46399999999999997
669,59476,2021-05-02,15,34,cagliari,napoli,A,D,1,1,3,3.5,"[-1, -1, 1, 1, 1]","[-1, 1, 0, 1, 1]",17.0,3.0,-2.920000000000001,-1.19,2.469999999999999,0.6100000000000008,14,19,0.44,0.56,1.6,1.6,0.6980000000000002,-2.768,-1.998,0.23199999999999968,15.4,13.0,0.4600000000000001,0.5399999999999999
670,59477,2021-05-02,15,34,bologna,fiorentina,H,D,3,3,0,1.5,"[-1, -1, 1, 0, -1]","[0, -1, -1, 1, 0]",12.0,14.0,-4.1,0.5300000000000004,-2.5500000000000007,-2.8399999999999994,12,9,0.63,0.37,1.0,1.8,-0.8980000000000004,-0.2539999999999998,1.0120000000000002,1.6959999999999997,10.2,15.8,0.48999999999999994,0.51
671,59477,2021-05-02,15,34,fiorentina,bologna,A,D,3,3,1.5,0,"[0, -1, -1, 1, 0]","[-1, -1, 1, 0, -1]",14.0,12.0,-2.5500000000000007,-2.8399999999999994,-4.1,0.5300000000000004,9,12,0.37,0.63,1.4,1.8,-1.8120000000000005,-1.392,-0.7580000000000001,0.43399999999999983,9.0,10.4,0.358,0.642
672,59478,2021-05-02,18,34,udinese,juventus,H,L,1,2,1,1.5,"[-1, -1, 1, -1, 1]","[1, 1, -1, 1, 0]",11.0,4.0,0.6699999999999993,-0.44999999999999996,-5.72,-1.1400000000000001,8,14,0.41,0.59,1.6,1.6,-2.916,-2.8779999999999992,2.028,1.4480000000000002,11.4,15.0,0.504,0.496
